dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.877075,0.899269,8.375717,1.031530,-2.098625,0.171076,0.984395
0.020000,7.888004,0.915770,8.395509,0.989621,-2.095408,0.160828,0.987210
0.020000,7.898428,0.931602,8.414465,0.947773,-2.092397,0.150563,0.989880
0.020000,7.908352,0.946762,8.432584,0.905982,-2.089572,0.141253,0.992410
0.020000,7.917784,0.961247,8.449869,0.864244,-2.086924,0.132382,0.994802
0.020000,7.926729,0.975054,8.466320,0.822555,-2.084452,0.123586,0.997060
0.020000,7.935192,0.988180,8.481939,0.780912,-2.082141,0.115579,0.999186
0.020000,7.943179,1.000624,8.496725,0.739312,-2.079987,0.107696,1.001185
0.020000,7.950694,1.012383,8.510680,0.697752,-2.077982,0.100239,1.003058
0.020000,7.957742,1.023454,8.523805,0.656230,-2.076120,0.093122,1.004808
0.020000,7.964326,1.033837,8.536099,0.614742,-2.074397,0.086159,1.006437
0.020000,7.970452,1.043530,8.547565,0.573286,-2.072804,0.079631,1.007947
0.020000,7.976121,1.052530,8.558202,0.531859,-2.071339,0.073259,1.009341
0.020000,7.981339,1.060837,8.568011,0.490459,-2.069996,0.067142,1.010621
0.020000,7.986107,1.068448,8.576993,0.449084,-2.068772,0.061189,1.011786
0.020000,7.990428,1.075364,8.585148,0.407731,-2.067664,0.055422,1.012841
0.020000,7.994305,1.081582,8.592476,0.366397,-2.066667,0.049823,1.013784
0.020000,7.997739,1.087103,8.598977,0.325082,-2.065780,0.044379,1.014619
0.020000,8.000734,1.091924,8.604653,0.283782,-2.064998,0.039075,1.015345
0.020000,8.003290,1.096046,8.609503,0.242495,-2.064320,0.033897,1.015965
0.020000,8.005409,1.099467,8.613527,0.201220,-2.063744,0.028828,1.016477
0.020000,8.007093,1.102187,8.616726,0.159955,-2.063272,0.023577,1.016884
0.020000,8.008360,1.104238,8.619137,0.120531,-1.971195,4.603875,1.017190
0.020000,8.009263,1.105699,8.620855,0.085893,-1.731919,11.963757,1.017408
0.020000,8.009864,1.106671,8.621998,0.057150,-1.437134,14.739252,1.017553
0.020000,8.010225,1.107255,8.622684,0.034301,-1.142429,14.735270,1.017640
0.020000,8.010407,1.107550,8.623031,0.017346,-0.847772,14.732826,1.017684
0.020000,8.010473,1.107657,8.623156,0.006283,-0.553149,14.731193,1.017700
0.020000,8.010484,1.107676,8.623179,0.001112,-0.258532,14.730824,1.017703
0.020000,8.010484,1.107676,8.623179,0.000000,-0.055615,10.145872,1.017703
