dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.531394,4.302485,0.111511,0.423876,0.815315,-0.205746,0.062506
0.020000,0.540177,4.303058,0.120313,0.440097,0.811005,-0.215526,0.067829
0.020000,0.549279,4.303702,0.129438,0.456227,0.806499,-0.225281,0.073410
0.020000,0.558696,4.304422,0.138883,0.472263,0.801800,-0.234941,0.079255
0.020000,0.568427,4.305225,0.148647,0.488201,0.796909,-0.244586,0.085371
0.020000,0.578469,4.306117,0.158728,0.504037,0.791831,-0.253879,0.091765
0.020000,0.588817,4.307104,0.169123,0.519769,0.786570,-0.263056,0.098444
0.020000,0.599469,4.308193,0.179831,0.535391,0.781135,-0.271732,0.105414
0.020000,0.610422,4.309392,0.190849,0.550902,0.775533,-0.280109,0.112684
0.020000,0.621671,4.310708,0.202175,0.566298,0.769778,-0.287769,0.120261
0.020000,0.633213,4.312149,0.213807,0.581575,0.763882,-0.294768,0.128153
0.020000,0.645043,4.313723,0.225741,0.596733,0.757865,-0.300856,0.136368
0.020000,0.657158,4.315438,0.237977,0.611768,0.751746,-0.305951,0.144914
0.020000,0.669552,4.317303,0.250510,0.626679,0.745552,-0.309720,0.153799
0.020000,0.682221,4.319327,0.263339,0.641465,0.739310,-0.312090,0.163033
0.020000,0.695159,4.321519,0.276462,0.656126,0.733058,-0.312618,0.172623
0.020000,0.708361,4.323888,0.289875,0.670663,0.726832,-0.311302,0.182577
0.020000,0.721822,4.326445,0.303577,0.685076,0.720680,-0.307562,0.192904
0.020000,0.735535,4.329200,0.317564,0.699369,0.714655,-0.301250,0.203612
0.020000,0.749495,4.332163,0.331835,0.713546,0.708815,-0.292017,0.214709
0.020000,0.763695,4.335345,0.346387,0.727610,0.703228,-0.279361,0.226201
0.020000,0.778129,4.338757,0.361219,0.741569,0.697968,-0.263021,0.238097
0.020000,0.792789,4.342410,0.376327,0.755432,0.693116,-0.242584,0.250403
0.020000,0.807669,4.346317,0.391711,0.769207,0.688765,-0.217557,0.263124
0.020000,0.822761,4.350489,0.407370,0.782907,0.685013,-0.187589,0.276265
0.020000,0.838058,4.354938,0.423300,0.796547,0.681966,-0.152322,0.289831
0.020000,0.853553,4.359677,0.439503,0.810141,0.679741,-0.111269,0.303824
0.020000,0.869237,4.364718,0.455977,0.823711,0.678456,-0.064239,0.318247
